row_id,player_id,name,photo,position,role,age,nation,height_cm,foot,club,club_id,competition,competition_id,competition_type,country,confederation,market_value_eur,matches,minutes,nineties,goals,assists,goal_contributions,yellow_cards,red_cards,goals_per90,assists_per90,goal_contributions_per90,shots,key_passes,xg,xa,shots_per90,key_passes_per90,xg_per90,xa_per90
tm344069_GB1,tm344069,Anton Stach,https://img.a.transfermarkt.technology/portrait/header/344069-1723921116.jpg?lm=1,Midfielder,Defensive Midfield,27,Germany,194,right,Leeds United,399,Premier League,GB1,League,England,europa,20000000.0,29,2378,26.4,5,3,8,3,0,0.189,0.114,0.303,55,61,2.92,5.96,2.082,2.309,0.111,0.225
tm349701_GB1,tm349701,Antonee Robinson,https://img.a.transfermarkt.technology/portrait/header/349701-1703926612.jpg?lm=1,Defender,Full-back,28,United States,183,left,Fulham FC,931,Premier League,GB1,League,England,europa,30000000.0,22,1492,16.6,1,0,1,5,0,0.06,0.0,0.06,6,21,0.98,1.09,0.362,1.267,0.059,0.066
tm725912_GB1,tm725912,Antonín Kinský,https://img.a.transfermarkt.technology/portrait/header/725912-1766160431.jpg?lm=1,Goalkeeper,Goalkeeper,22,Czech Republic,190,right,Tottenham Hotspur,148,Premier League,GB1,League,England,europa,13000000.0,7,630,7.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
tm489359_GB1,tm489359,Ao Tanaka,https://img.a.transfermarkt.technology/portrait/header/489359-1780324258.jpg?lm=1,Midfielder,Central Midfield,27,Japan,180,right,Leeds United,399,Premier League,GB1,League,England,europa,,28,1318,14.6,2,0,2,1,0,0.137,0.0,0.137,17,18,2.2,1.36,1.161,1.229,0.15,0.093
tm922693_GB1,tm922693,Archie Gray,https://img.a.transfermarkt.technology/portrait/header/922693-1695108880.jpg?lm=1,Midfielder,Defensive Midfield,19,England,187,right,Tottenham Hotspur,148,Premier League,GB1,League,England,europa,6000000.0,24,1480,16.4,2,2,4,5,0,0.122,0.122,0.243,11,8,1.59,1.66,0.669,0.486,0.097,0.101
tm571743_GB1,tm571743,Armando Broja,https://img.a.transfermarkt.technology/portrait/header/571743-1662362376.jpg?lm=1,Forward,Centre-Forward,24,Albania,191,right,Burnley FC,1132,Premier League,GB1,League,England,europa,22000000.0,24,849,9.4,1,1,2,0,0,0.106,0.106,0.212,16,5,2.52,0.61,1.696,0.53,0.267,0.065
tm386047_GB1,tm386047,Axel Disasi,https://img.a.transfermarkt.technology/portrait/header/386047-1727785671.jpg?lm=1,Defender,Centre-Back,27,France,191,right,West Ham United,379,Premier League,GB1,League,England,europa,15000000.0,14,1255,13.9,0,0,0,1,0,0.0,0.0,0.0,5,1,1.08,0.02,0.359,0.072,0.078,0.002
tm342046_GB1,tm342046,Axel Tuanzebe,https://img.a.transfermarkt.technology/portrait/header/342046-1774470130.jpg?lm=1,Defender,Centre-Back,28,DR Congo,188,right,Burnley FC,1132,Premier League,GB1,League,England,europa,5000000.0,14,1202,13.4,1,0,1,1,0,0.075,0.0,0.075,2,0,0.56,0.0,0.15,0.0,0.042,0.0
tm1078163_GB1,tm1078163,Ayden Heaven,https://img.a.transfermarkt.technology/portrait/header/1078163-1727382016.jpg?lm=1,Defender,Centre-Back,19,England,189,left,Manchester United,985,Premier League,GB1,League,England,europa,10000000.0,17,923,10.3,0,1,1,2,0,0.0,0.098,0.098,3,2,0.22,0.37,0.293,0.195,0.021,0.036
tm463605_GB1,tm463605,Bafodé Diakité,https://img.a.transfermarkt.technology/portrait/header/463605-1666691072.jpg?lm=1,Defender,Centre-Back,24,France,184,right,AFC Bournemouth,989,Premier League,GB1,League,England,europa,35000000.0,18,1275,14.2,0,0,0,1,0,0.0,0.0,0.0,1,2,0.01,0.08,0.071,0.141,0.001,0.006
tm565093_GB1,tm565093,Bart Verbruggen,https://img.a.transfermarkt.technology/portrait/header/565093-1716990260.jpg?lm=1,Goalkeeper,Goalkeeper,23,Netherlands,193,right,Brighton & Hove Albion,1237,Premier League,GB1,League,England,europa,35000000.0,38,3420,38.0,0,0,0,3,0,0.0,0.0,0.0,0,1,0.0,0.08,0.0,0.026,0.0,0.002
tm612517_GB1,tm612517,Bashir Humphreys,https://img.a.transfermarkt.technology/portrait/header/612517-1687952102.jpg?lm=1,Defender,Centre-Back,22,England,186,left,Burnley FC,1132,Premier League,GB1,League,England,europa,4800000.0,20,1578,17.5,0,2,2,6,0,0.0,0.114,0.114,9,9,0.53,0.86,0.513,0.513,0.03,0.049
tm335721_GB1,tm335721,Ben White,https://img.a.transfermarkt.technology/portrait/header/335721-1683275943.jpg?lm=1,Defender,Full-back,28,England,186,right,Arsenal FC,11,Premier League,GB1,League,England,europa,30000000.0,12,704,7.8,0,1,1,0,0,0.0,0.128,0.128,5,8,0.28,1.56,0.639,1.023,0.036,0.199
tm627442_GB1,tm627442,Benjamin Sesko,https://img.a.transfermarkt.technology/portrait/header/627442-1779803478.jpg?lm=1,Forward,Centre-Forward,22,Slovenia,195,right,Manchester United,985,Premier League,GB1,League,England,europa,50000000.0,30,1637,18.2,11,1,12,2,0,0.605,0.055,0.66,61,9,12.5,0.6,3.354,0.495,0.687,0.033
tm463603_GB1,tm463603,Benoît Badiashile,https://img.a.transfermarkt.technology/portrait/header/463603-1714721596.jpg?lm=1,Defender,Centre-Back,24,France,194,left,Chelsea FC,631,Premier League,GB1,League,England,europa,18000000.0,8,471,5.2,0,0,0,2,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
tm241641_GB1,tm241641,Bernardo Silva,https://img.a.transfermarkt.technology/portrait/header/241641-1684311533.jpg?lm=1,Midfielder,Attacking Midfield,31,Portugal,173,left,Manchester City,281,Premier League,GB1,League,England,europa,27000000.0,38,2888,32.1,2,4,6,9,0,0.062,0.125,0.187,30,47,2.9,5.28,0.935,1.465,0.09,0.165
tm72476_GB1,tm72476,Bernd Leno,https://img.a.transfermarkt.technology/portrait/header/72476-1774470314.jpg?lm=1,Goalkeeper,Goalkeeper,33,Germany,190,right,Fulham FC,931,Premier League,GB1,League,England,europa,8000000.0,38,3420,38.0,0,0,0,3,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
tm131996_GB1,tm131996,Bertrand Traoré,https://img.a.transfermarkt.technology/portrait/header/131996-1696603763.jpg?lm=1,Forward,Winger,30,Burkina Faso,181,left,Sunderland AFC,289,Premier League,GB1,League,England,europa,5000000.0,12,639,7.1,1,0,1,1,0,0.141,0.0,0.141,12,8,0.62,0.99,1.69,1.127,0.088,0.139
tm595809_GB1,tm595809,Beto,https://img.a.transfermarkt.technology/portrait/header/595809-1711746870.jpg?lm=1,Forward,Centre-Forward,27,Guinea-Bissau,194,right,Everton FC,29,Premier League,GB1,League,England,europa,20000000.0,37,1565,17.4,9,1,10,3,0,0.518,0.058,0.575,43,12,10.95,1.0,2.473,0.69,0.63,0.058
tm394327_GB1,tm394327,Boubacar Kamara,https://img.a.transfermarkt.technology/portrait/header/394327-1736160460.jpg?lm=1,Midfielder,Defensive Midfield,26,France,184,right,Aston Villa,405,Premier League,GB1,League,England,europa,40000000.0,18,1418,15.8,1,3,4,5,0,0.063,0.19,0.254,7,15,1.05,0.73,0.444,0.952,0.067,0.046
tm700106_GB1,tm700106,Brajan Gruda,https://img.a.transfermarkt.technology/portrait/header/700106-1770733562.jpg?lm=1,Midfielder,Attacking Midfield,21,Germany,178,left,Brighton & Hove Albion,1237,Premier League,GB1,League,England,europa,28000000.0,18,716,8.0,1,1,2,2,0,0.126,0.126,0.251,16,16,1.77,1.22,2.011,2.011,0.223,0.153
tm393323_GB1,tm393323,Brenden Aaronson,https://img.a.transfermarkt.technology/portrait/header/393323-1691614083.jpg?lm=1,Midfielder,Attacking Midfield,25,United States,177,right,Leeds United,399,Premier League,GB1,League,England,europa,12000000.0,37,2470,27.4,4,5,9,3,0,0.146,0.182,0.328,46,34,5.88,5.66,1.676,1.239,0.214,0.206
tm470607_GB1,tm470607,Brennan Johnson,https://img.a.transfermarkt.technology/portrait/header/470607-1692959021.jpg?lm=1,Forward,Winger,24,Wales,186,right,Crystal Palace,873,Premier League,GB1,League,England,europa,48000000.0,34,1723,19.1,2,1,3,6,0,0.104,0.052,0.157,23,19,2.59,1.28,1.201,0.992,0.135,0.067
tm473169_GB1,tm473169,Brian Brobbey,https://img.a.transfermarkt.technology/portrait/header/473169-1718013901.jpg?lm=1,Forward,Centre-Forward,23,Netherlands,181,right,Sunderland AFC,289,Premier League,GB1,League,England,europa,20000000.0,31,1934,21.5,7,1,8,6,0,0.326,0.047,0.372,36,15,7.11,1.51,1.675,0.698,0.331,0.07
tm240306_GB1,tm240306,Bruno Fernandes,https://img.a.transfermarkt.technology/portrait/header/240306-1683882766.jpg?lm=1,Midfielder,Attacking Midfield,31,Portugal,183,right,Manchester United,985,Premier League,GB1,League,England,europa,40000000.0,35,3068,34.1,9,21,30,5,0,0.264,0.616,0.88,85,137,11.93,17.76,2.493,4.019,0.35,0.521
tm520624_GB1,tm520624,Bruno Guimarães,https://img.a.transfermarkt.technology/portrait/header/520624-1780929894.jpg?lm=1,Midfielder,Central Midfield,28,Brazil,182,right,Newcastle United,762,Premier League,GB1,League,England,europa,75000000.0,29,2460,27.3,9,6,15,6,0,0.329,0.22,0.549,42,44,6.6,3.87,1.537,1.61,0.241,0.142
tm413039_GB1,tm413039,Bryan Mbeumo,https://img.a.transfermarkt.technology/portrait/header/413039-1769532496.jpg?lm=1,Forward,Winger,26,Cameroon,171,left,Manchester United,985,Premier League,GB1,League,England,europa,40000000.0,33,2625,29.2,11,3,14,4,0,0.377,0.103,0.48,73,45,13.31,5.09,2.503,1.543,0.456,0.175
tm433177_GB1,tm433177,Bukayo Saka,https://img.a.transfermarkt.technology/portrait/header/433177-1684155052.jpg?lm=1,Forward,Winger,24,England,178,left,Arsenal FC,11,Premier League,GB1,League,England,europa,130000000.0,31,2226,24.7,7,7,14,2,0,0.283,0.283,0.566,71,62,8.7,8.55,2.871,2.507,0.352,0.346
tm392768_GB1,tm392768,Callum Hudson-Odoi,https://img.a.transfermarkt.technology/portrait/header/392768-1659969850.png?lm=1,Forward,Winger,25,England,178,right,Nottingham Forest,703,Premier League,GB1,League,England,europa,30000000.0,30,1848,20.5,3,4,7,0,0,0.146,0.195,0.341,30,44,2.95,3.93,1.461,2.143,0.144,0.192
tm123682_GB1,tm123682,Callum Wilson,https://img.a.transfermarkt.technology/portrait/header/123682-1668090039.jpg?lm=1,Forward,Centre-Forward,33,England,180,right,West Ham United,379,Premier League,GB1,League,England,europa,5000000.0,32,1242,13.8,7,1,8,1,0,0.507,0.072,0.58,38,8,7.6,1.03,2.754,0.58,0.551,0.074
tm461883_GB1,tm461883,Calvin Bassey,https://img.a.transfermarkt.technology/portrait/header/461883-1662989506.jpg?lm=1,Defender,Centre-Back,26,Nigeria,185,left,Fulham FC,931,Premier League,GB1,League,England,europa,28000000.0,30,2532,28.1,1,1,2,5,0,0.036,0.036,0.071,11,10,1.19,0.43,0.391,0.355,0.042,0.015
tm340918_GB1,tm340918,Caoimhín Kelleher,https://img.a.transfermarkt.technology/portrait/header/340918-1708933663.jpg?lm=1,Goalkeeper,Goalkeeper,27,Ireland,188,right,Brentford FC,1148,Premier League,GB1,League,England,europa,22000000.0,37,3330,37.0,0,0,0,1,0,0.0,0.0,0.0,0,2,0.0,0.11,0.0,0.054,0.0,0.003
tm748319_GB1,tm748319,Carlos Alcaraz,https://img.a.transfermarkt.technology/portrait/header/748319-1694617058.jpg?lm=1,Midfielder,Central Midfield,23,Argentina,176,right,Everton FC,29,Premier League,GB1,League,England,europa,15000000.0,20,685,7.6,0,1,1,4,0,0.0,0.131,0.131,20,9,1.01,1.21,2.628,1.182,0.133,0.159
tm973085_GB1,tm973085,Carlos Baleba,https://img.a.transfermarkt.technology/portrait/header/973085-1666690662.jpg?lm=1,Midfielder,Defensive Midfield,21,Cameroon,179,left,Brighton & Hove Albion,1237,Premier League,GB1,League,England,europa,60000000.0,31,1662,18.5,0,0,0,5,0,0.0,0.0,0.0,20,9,0.57,0.81,1.083,0.487,0.031,0.044
tm16306_GB1,tm16306,Casemiro,https://img.a.transfermarkt.technology/portrait/header/16306-1699018876.jpg?lm=1,Midfielder,Defensive Midfield,33,Brazil,185,right,Manchester United,985,Premier League,GB1,League,England,europa,8000000.0,34,2589,28.8,9,2,11,9,0,0.313,0.07,0.382,52,36,6.58,3.18,1.808,1.251,0.229,0.11
tm689637_GB1,tm689637,Chadi Riad,https://img.a.transfermarkt.technology/portrait/header/689637-1782376649.jpg?lm=1,Defender,Centre-Back,22,Morocco,186,left,Crystal Palace,873,Premier League,GB1,League,England,europa,12000000.0,9,554,6.2,0,1,1,2,0,0.0,0.162,0.162,4,1,0.28,0.43,0.65,0.162,0.045,0.069
tm743384_GB1,tm743384,Chemsdine Talbi,https://img.a.transfermarkt.technology/portrait/header/743384-1764837422.jpg?lm=1,Forward,Winger,20,Morocco,175,right,Sunderland AFC,289,Premier League,GB1,League,England,europa,22000000.0,28,1564,17.4,4,2,6,0,0,0.23,0.115,0.345,25,12,2.32,0.6,1.439,0.691,0.134,0.035
tm578539_GB1,tm578539,Chris Richards,https://img.a.transfermarkt.technology/portrait/header/578539-1754244701.jpg?lm=1,Defender,Centre-Back,25,United States,189,right,Crystal Palace,873,Premier League,GB1,League,England,europa,25000000.0,33,2826,31.4,1,0,1,4,0,0.032,0.0,0.032,15,9,1.78,0.49,0.478,0.287,0.057,0.016
tm947411_GB1,tm947411,Chris Rigg,https://img.a.transfermarkt.technology/portrait/header/947411-1707494096.png?lm=1,Midfielder,Attacking Midfield,18,England,177,left,Sunderland AFC,289,Premier League,GB1,League,England,europa,,18,766,8.5,1,1,2,1,0,0.117,0.117,0.235,12,9,0.8,1.19,1.41,1.057,0.094,0.14
tm108725_GB1,tm108725,Chris Wood,https://img.a.transfermarkt.technology/portrait/header/108725-1740646786.jpg?lm=1,Forward,Centre-Forward,34,New Zealand,191,right,Nottingham Forest,703,Premier League,GB1,League,England,europa,8000000.0,15,907,10.1,3,0,3,0,0,0.298,0.0,0.298,23,5,3.37,0.32,2.282,0.496,0.334,0.032
tm434675_GB1,tm434675,Cody Gakpo,https://img.a.transfermarkt.technology/portrait/header/434675-1682690965.jpg?lm=1,Forward,Winger,26,Netherlands,193,right,Liverpool FC,31,Premier League,GB1,League,England,europa,70000000.0,36,2749,30.5,7,5,12,3,0,0.229,0.164,0.393,87,53,9.83,6.59,2.848,1.735,0.322,0.216
tm568177_GB1,tm568177,Cole Palmer,https://img.a.transfermarkt.technology/portrait/header/568177-1712320986.jpg?lm=1,Midfielder,Attacking Midfield,23,England,185,left,Chelsea FC,631,Premier League,GB1,League,England,europa,120000000.0,26,1965,21.8,10,1,11,5,0,0.458,0.046,0.504,64,24,10.26,2.12,2.931,1.099,0.47,0.097
tm624258_GB1,tm624258,Conor Bradley,https://img.a.transfermarkt.technology/portrait/header/624258-1762340233.jpg?lm=1,Defender,Full-back,22,Northern Ireland,181,right,Liverpool FC,31,Premier League,GB1,League,England,europa,30000000.0,15,933,10.4,0,2,2,5,0,0.0,0.193,0.193,6,4,0.22,1.19,0.579,0.386,0.021,0.115
tm488362_GB1,tm488362,Conor Gallagher,https://img.a.transfermarkt.technology/portrait/header/488362-1668500476.jpg?lm=1,Midfielder,Central Midfield,25,England,182,right,Tottenham Hotspur,148,Premier League,GB1,League,England,europa,35000000.0,16,1191,13.2,1,1,2,2,0,0.076,0.076,0.151,11,13,1.51,0.86,0.831,0.982,0.114,0.065
tm646750_GB1,tm646750,Cristhian Mosquera,https://img.a.transfermarkt.technology/portrait/header/646750-1749739359.jpg?lm=1,Defender,Centre-Back,21,Spain,191,right,Arsenal FC,11,Premier League,GB1,League,England,europa,35000000.0,20,989,11.0,0,0,0,4,0,0.0,0.0,0.0,1,5,0.09,0.29,0.091,0.455,0.008,0.027
tm355915_GB1,tm355915,Cristian Romero,https://img.a.transfermarkt.technology/portrait/header/355915-1665609429.jpg?lm=1,Defender,Centre-Back,27,Argentina,185,right,Tottenham Hotspur,148,Premier League,GB1,League,England,europa,60000000.0,23,1873,20.8,4,1,5,9,0,0.192,0.048,0.24,17,12,1.84,1.82,0.817,0.577,0.088,0.087
tm474701_GB1,tm474701,Crysencio Summerville,https://img.a.transfermarkt.technology/portrait/header/474701-1781510697.jpg?lm=1,Forward,Winger,24,Netherlands,172,right,West Ham United,379,Premier League,GB1,League,England,europa,22000000.0,31,2484,27.6,5,4,9,6,0,0.181,0.145,0.326,54,28,5.7,3.24,1.957,1.014,0.206,0.117
tm433188_GB1,tm433188,Curtis Jones,https://img.a.transfermarkt.technology/portrait/header/433188-1701681163.jpg?lm=1,Midfielder,Central Midfield,24,England,185,right,Liverpool FC,31,Premier League,GB1,League,England,europa,40000000.0,34,1930,21.4,1,2,3,2,0,0.047,0.093,0.14,22,22,2.41,2.83,1.026,1.026,0.112,0.132
tm356141_GB1,tm356141,Daichi Kamada,https://img.a.transfermarkt.technology/portrait/header/356141-1707947777.jpg?lm=1,Midfielder,Attacking Midfield,29,Japan,180,right,Crystal Palace,873,Premier League,GB1,League,England,europa,12000000.0,28,1909,21.2,0,1,1,3,0,0.0,0.047,0.047,19,20,1.49,2.59,0.896,0.943,0.07,0.122
tm503686_GB1,tm503686,Dan Ballard,https://img.a.transfermarkt.technology/portrait/header/503686-1748347870.jpg?lm=1,Defender,Centre-Back,26,Northern Ireland,187,right,Sunderland AFC,289,Premier League,GB1,League,England,europa,,29,2148,23.9,2,2,4,4,0,0.084,0.084,0.168,25,14,3.7,1.58,1.047,0.587,0.155,0.066
tm134270_GB1,tm134270,Dan Burn,https://img.a.transfermarkt.technology/portrait/header/134270-1682340860.jpg?lm=1,Defender,Centre-Back,33,England,201,left,Newcastle United,762,Premier League,GB1,League,England,europa,5000000.0,29,2199,24.4,1,3,4,9,0,0.041,0.123,0.164,10,7,0.92,0.41,0.409,0.286,0.038,0.017
tm365108_GB1,tm365108,Dan Ndoye,https://img.a.transfermarkt.technology/portrait/header/365108-1718218474.jpg?lm=1,Forward,Winger,25,Switzerland,184,right,Nottingham Forest,703,Premier League,GB1,League,England,europa,40000000.0,24,1176,13.1,1,1,2,1,0,0.077,0.077,0.153,15,14,1.17,1.55,1.148,1.071,0.09,0.119
tm823231_GB1,tm823231,Dango Ouattara,https://img.a.transfermarkt.technology/portrait/header/823231-1737452292.jpg?lm=1,Forward,Winger,23,Burkina Faso,177,left,Brentford FC,1148,Premier League,GB1,League,England,europa,35000000.0,32,2282,25.4,7,8,15,5,0,0.276,0.316,0.592,56,27,8.69,5.86,2.209,1.065,0.343,0.231
tm319301_GB1,tm319301,Daniel James,https://img.a.transfermarkt.technology/portrait/header/319301-1668520687.jpg?lm=1,Forward,Winger,28,Wales,171,right,Leeds United,399,Premier League,GB1,League,England,europa,12000000.0,19,553,6.1,0,0,0,0,0,0.0,0.0,0.0,14,9,0.8,0.49,2.278,1.465,0.13,0.08
tm493003_GB1,tm493003,Daniel Muñoz,https://img.a.transfermarkt.technology/portrait/header/493003-1718642628.jpg?lm=1,Defender,Full-back,29,Colombia,180,right,Crystal Palace,873,Premier League,GB1,League,England,europa,27000000.0,29,2404,26.7,4,3,7,7,0,0.15,0.112,0.262,26,27,3.15,5.07,0.973,1.011,0.118,0.19
tm67063_GB1,tm67063,Danny Welbeck,https://img.a.transfermarkt.technology/portrait/header/67063-1746437656.jpg?lm=1,Forward,Centre-Forward,35,England,185,right,Brighton & Hove Albion,1237,Premier League,GB1,League,England,europa,4000000.0,37,2266,25.2,13,1,14,5,0,0.516,0.04,0.556,56,20,12.72,2.26,2.224,0.794,0.505,0.09
tm277033_GB1,tm277033,David Brooks,https://img.a.transfermarkt.technology/portrait/header/277033-1700650102.jpg?lm=1,Forward,Winger,28,Wales,173,left,AFC Bournemouth,989,Premier League,GB1,League,England,europa,12000000.0,31,1199,13.3,1,3,4,7,0,0.075,0.225,0.3,48,25,6.54,4.2,3.603,1.877,0.491,0.315
tm661427_GB1,tm661427,David Møller Wolfe,https://img.a.transfermarkt.technology/portrait/header/661427-1753350331.jpg?lm=1,Defender,Full-back,23,Norway,185,left,Wolverhampton Wanderers,543,Premier League,GB1,League,England,europa,4500000.0,22,1048,11.6,0,2,2,1,0,0.0,0.172,0.172,3,8,0.08,1.3,0.258,0.687,0.007,0.112
tm262749_GB1,tm262749,David Raya,https://img.a.transfermarkt.technology/portrait/header/262749-1780663789.jpg?lm=1,Goalkeeper,Goalkeeper,30,Spain,186,right,Arsenal FC,11,Premier League,GB1,League,England,europa,35000000.0,37,3330,37.0,0,0,0,1,0,0.0,0.0,0.0,0,3,0.0,0.15,0.0,0.081,0.0,0.004
tm258919_GB1,tm258919,Dean Henderson,https://img.a.transfermarkt.technology/portrait/header/258919-1716297478.jpg?lm=1,Goalkeeper,Goalkeeper,28,England,188,right,Crystal Palace,873,Premier League,GB1,League,England,europa,28000000.0,37,3330,37.0,0,0,0,5,0,0.0,0.0,0.0,0,1,0.0,0.02,0.0,0.027,0.0,0.0
tm357662_GB1,tm357662,Declan Rice,https://img.a.transfermarkt.technology/portrait/header/357662-1687962936.jpg?lm=1,Midfielder,Central Midfield,26,England,188,right,Arsenal FC,11,Premier League,GB1,League,England,europa,120000000.0,36,3099,34.4,4,7,11,3,0,0.116,0.203,0.319,40,63,3.72,8.16,1.162,1.83,0.108,0.237
tm556385_GB1,tm556385,Destiny Udogie,https://img.a.transfermarkt.technology/portrait/header/556385-1697208468.jpg?lm=1,Defender,Full-back,23,Italy,188,left,Tottenham Hotspur,148,Premier League,GB1,League,England,europa,40000000.0,20,1342,14.9,0,1,1,4,0,0.0,0.067,0.067,4,12,0.22,1.12,0.268,0.805,0.015,0.075
tm996897_GB1,tm996897,Diego Gómez,https://img.a.transfermarkt.technology/portrait/header/996897-1710077684.jpg?lm=1,Midfielder,Central Midfield,22,Paraguay,183,right,Brighton & Hove Albion,1237,Premier League,GB1,League,England,europa,25000000.0,32,2139,23.8,5,1,6,9,0,0.21,0.042,0.252,42,20,6.42,2.09,1.767,0.842,0.27,0.088
tm540664_GB1,tm540664,Dilane Bakwa,https://img.a.transfermarkt.technology/portrait/header/540664-1775762611.jpg?lm=1,Forward,Winger,23,France,180,left,Nottingham Forest,703,Premier League,GB1,League,England,europa,32000000.0,14,552,6.1,0,2,2,1,0,0.0,0.326,0.326,9,11,0.76,1.22,1.467,1.793,0.125,0.198
tm357147_GB1,tm357147,Diogo Dalot,https://img.a.transfermarkt.technology/portrait/header/357147-1727785546.jpg?lm=1,Defender,Full-back,26,Portugal,184,right,Manchester United,985,Premier League,GB1,League,England,europa,28000000.0,34,2616,29.1,1,3,4,5,0,0.034,0.103,0.138,24,30,2.19,3.51,0.826,1.032,0.076,0.121
tm483348_GB1,tm483348,Djed Spence,https://img.a.transfermarkt.technology/portrait/header/483348-1746645656.jpg?lm=1,Defender,Full-back,25,England,184,right,Tottenham Hotspur,148,Premier League,GB1,League,England,europa,8000000.0,30,2056,22.8,0,0,0,4,0,0.0,0.0,0.0,13,10,1.14,1.86,0.569,0.438,0.05,0.081
tm465555_GB1,tm465555,Djordje Petrovic,https://img.a.transfermarkt.technology/portrait/header/465555-1775574265.jpg?lm=1,Goalkeeper,Goalkeeper,26,Serbia,194,right,AFC Bournemouth,989,Premier League,GB1,League,England,europa,28000000.0,38,3420,38.0,0,0,0,3,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
tm306024_GB1,tm306024,Dominic Calvert-Lewin,https://img.a.transfermarkt.technology/portrait/header/306024-1685705768.jpg?lm=1,Forward,Centre-Forward,28,England,189,right,Leeds United,399,Premier League,GB1,League,England,europa,15000000.0,35,2730,30.3,14,1,15,3,0,0.462,0.033,0.495,73,20,18.67,1.54,2.407,0.659,0.616,0.051
tm258889_GB1,tm258889,Dominic Solanke,https://img.a.transfermarkt.technology/portrait/header/258889-1708340487.jpg?lm=1,Forward,Centre-Forward,28,England,186,right,Tottenham Hotspur,148,Premier League,GB1,League,England,europa,40000000.0,15,1001,11.1,3,0,3,1,0,0.27,0.0,0.27,20,6,3.59,0.6,1.798,0.539,0.322,0.054
